Person Id,Floor Access DateTime,Floor Level,Building
11,12/17/15 19:39,2,B
54,12/17/15 19:40,1,A
88,12/17/15 19:40,8,B
51,12/17/15 19:41,7,B
33,12/17/15 19:45,1,A
80,12/17/15 19:45,6,A
26,12/17/15 19:47,6,B
16,12/17/15 19:48,8,C
60,12/17/15 19:48,5,B
59,12/17/15 19:48,5,B
53,12/17/15 19:49,5,C
12,12/17/15 19:52,1,A
61,12/17/15 19:55,3,A
69,12/17/15 19:55,5,A
70,12/17/15 19:57,9,C
59,12/18/15 8:00,4,A
83,12/18/15 8:01,5,A
19,12/18/15 8:01,7,B
72,12/18/15 8:01,10,C
50,12/18/15 8:01,4,B
25,12/18/15 8:02,4,A
89,12/18/15 8:05,4,A
58,12/18/15 8:05,6,B
4,12/18/15 8:08,5,A
36,12/18/15 8:09,2,B
56,12/18/15 8:09,5,B
73,12/18/15 8:10,4,C
75,12/18/15 8:10,6,B
93,12/18/15 8:15,8,B
45,12/18/15 8:16,6,C
33,12/18/15 8:17,1,A
18,12/18/15 8:17,2,C
51,12/18/15 8:18,7,B
82,12/18/15 8:21,5,A
64,12/18/15 8:22,2,A
37,12/18/15 8:23,8,B
68,12/18/15 8:27,8,A
91,12/18/15 8:28,3,A
2,12/18/15 8:32,8,C
1,12/18/15 8:32,10,B
71,12/18/15 8:32,9,B
42,12/18/15 8:32,8,B
27,12/18/15 8:33,5,C
13,12/18/15 8:34,7,B
74,12/18/15 8:35,10,C
61,12/18/15 8:35,7,C
35,12/18/15 8:38,7,C
26,12/18/15 8:38,6,B
8,12/18/15 8:38,8,A
48,12/18/15 8:39,9,B
53,12/18/15 8:41,9,A
17,12/18/15 8:44,10,C
79,12/18/15 8:45,7,A
11,12/18/15 8:46,6,C
98,12/18/15 8:48,10,C
80,12/18/15 8:49,1,B
24,12/18/15 8:51,10,A
9,12/18/15 8:52,9,C
54,12/18/15 8:52,5,B
46,12/18/15 8:53,3,A
85,12/18/15 8:53,7,B
21,12/18/15 8:55,7,A
40,12/18/15 8:55,1,B
76,12/18/15 8:56,2,A
39,12/18/15 8:56,10,C
49,12/18/15 8:57,1,B
22,12/18/15 8:57,8,B
66,12/18/15 8:58,6,A
60,12/18/15 9:04,9,B
30,12/18/15 9:05,5,A
92,12/18/15 9:05,2,A
28,12/18/15 9:07,10,A
44,12/18/15 9:08,4,B
43,12/18/15 9:09,5,B
3,12/18/15 9:10,7,A
6,12/18/15 9:11,3,B
90,12/18/15 9:11,3,C
86,12/18/15 9:12,3,C
97,12/18/15 9:13,3,A
88,12/18/15 9:13,5,A
20,12/18/15 9:14,5,A
63,12/18/15 9:17,7,C
29,12/18/15 9:18,8,C
67,12/18/15 9:19,2,C
5,12/18/15 9:23,7,B
62,12/18/15 9:23,6,B
14,12/18/15 9:24,10,C
100,12/18/15 9:25,3,A
57,12/18/15 9:26,6,B
34,12/18/15 9:27,9,B
52,12/18/15 9:29,10,B
31,12/18/15 9:29,7,A
65,12/18/15 9:30,3,A
7,12/18/15 9:32,2,A
32,12/18/15 9:33,2,A
47,12/18/15 9:35,10,B
94,12/18/15 9:38,4,A
15,12/18/15 9:41,9,A
70,12/18/15 9:44,10,A
96,12/18/15 9:45,1,B
78,12/18/15 9:45,3,C
10,12/18/15 9:47,6,B
69,12/18/15 9:47,8,C
38,12/18/15 9:47,6,C
99,12/18/15 9:48,7,C
81,12/18/15 9:49,10,C
77,12/18/15 9:50,1,A
95,12/18/15 9:50,9,A
16,12/18/15 9:53,10,B
55,12/18/15 9:54,4,C
12,12/18/15 9:54,1,B
84,12/18/15 9:55,5,C
87,12/18/15 9:55,6,C
23,12/18/15 9:56,5,C
41,12/18/15 9:59,5,B
37,12/18/15 12:00,1,B
82,12/18/15 12:00,3,B
51,12/18/15 12:01,3,B
11,12/18/15 12:01,5,C
2,12/18/15 12:01,1,A
73,12/18/15 12:02,6,B
81,12/18/15 12:02,5,A
24,12/18/15 12:03,2,A
31,12/18/15 12:03,9,B
89,12/18/15 12:03,3,C
61,12/18/15 12:04,7,B
100,12/18/15 12:04,10,A
75,12/18/15 12:05,9,C
86,12/18/15 12:06,4,B
91,12/18/15 12:06,5,B
30,12/18/15 12:07,8,C
36,12/18/15 12:09,1,B
85,12/18/15 12:09,5,C
43,12/18/15 12:09,8,C
40,12/18/15 12:10,2,C
57,12/18/15 12:10,10,C
35,12/18/15 12:10,3,C
90,12/18/15 12:10,4,C
16,12/18/15 12:12,2,A
38,12/18/15 12:12,2,C
52,12/18/15 12:13,8,B
77,12/18/15 12:13,9,C
46,12/18/15 12:14,4,C
88,12/18/15 12:15,2,C
6,12/18/15 12:15,7,B
20,12/18/15 12:15,10,A
29,12/18/15 12:15,3,A
94,12/18/15 12:17,6,A
15,12/18/15 12:17,3,A
32,12/18/15 12:17,7,C
13,12/18/15 12:18,10,B
92,12/18/15 12:18,5,B
83,12/18/15 12:18,6,A
60,12/18/15 12:18,2,B
87,12/18/15 12:19,8,C
21,12/18/15 12:19,9,C
22,12/18/15 12:19,3,A
53,12/18/15 12:20,10,B
10,12/18/15 12:20,4,C
4,12/18/15 12:22,1,C
67,12/18/15 12:24,9,B
71,12/18/15 12:25,3,B
33,12/18/15 12:25,6,C
69,12/18/15 12:25,8,A
66,12/18/15 12:25,4,B
96,12/18/15 12:26,8,C
50,12/18/15 12:28,3,B
23,12/18/15 12:28,9,B
7,12/18/15 12:28,4,C
84,12/18/15 12:29,1,A
45,12/18/15 12:29,10,B
55,12/18/15 12:29,9,B
1,12/18/15 12:30,6,C
42,12/18/15 12:30,9,B
48,12/18/15 12:31,6,A
47,12/18/15 12:31,5,C
26,12/18/15 12:33,2,A
12,12/18/15 12:34,3,B
68,12/18/15 12:34,9,B
63,12/18/15 12:34,8,A
14,12/18/15 12:35,6,B
80,12/18/15 12:36,3,C
65,12/18/15 12:36,3,B
28,12/18/15 12:36,2,B
41,12/18/15 12:36,7,B
93,12/18/15 12:37,4,A
49,12/18/15 12:40,5,C
58,12/18/15 12:42,5,C
79,12/18/15 12:42,10,A
59,12/18/15 12:43,1,C
27,12/18/15 12:43,2,A
54,12/18/15 12:44,1,A
95,12/18/15 12:45,3,C
56,12/18/15 12:46,2,C
8,12/18/15 12:47,10,B
76,12/18/15 12:48,4,A
44,12/18/15 12:48,6,A
74,12/18/15 12:49,5,B
72,12/18/15 12:50,6,A
18,12/18/15 12:50,1,A
34,12/18/15 12:50,9,C
99,12/18/15 12:51,5,B
98,12/18/15 12:52,1,B
70,12/18/15 12:52,7,A
5,12/18/15 12:52,6,A
64,12/18/15 12:53,8,A
62,12/18/15 12:54,9,B
78,12/18/15 12:55,3,B
39,12/18/15 12:56,4,B
17,12/18/15 12:57,9,B
25,12/18/15 12:57,3,A
19,12/18/15 12:57,3,B
3,12/18/15 12:58,8,A
9,12/18/15 12:58,5,A
97,12/18/15 12:59,9,C
5,12/18/15 13:00,1,C
7,12/18/15 13:00,2,C
19,12/18/15 13:01,9,B
78,12/18/15 13:01,2,C
24,12/18/15 13:02,6,C
47,12/18/15 13:02,3,A
35,12/18/15 13:03,5,A
13,12/18/15 13:04,5,C
67,12/18/15 13:04,8,A
73,12/18/15 13:04,4,C
74,12/18/15 13:04,1,A
69,12/18/15 13:05,7,C
56,12/18/15 13:08,8,A
84,12/18/15 13:08,3,A
64,12/18/15 13:09,2,A
89,12/18/15 13:09,3,B
43,12/18/15 13:09,8,C
63,12/18/15 13:10,10,C
61,12/18/15 13:10,6,B
100,12/18/15 13:11,1,C
25,12/18/15 13:12,8,C
52,12/18/15 13:12,4,A
39,12/18/15 13:12,7,C
4,12/18/15 13:14,3,B
14,12/18/15 13:16,7,C
96,12/18/15 13:16,4,C
33,12/18/15 13:16,10,A
29,12/18/15 13:17,8,C
50,12/18/15 13:17,2,A
68,12/18/15 13:18,2,C
98,12/18/15 13:19,5,C
57,12/18/15 13:19,2,A
77,12/18/15 13:20,10,C
20,12/18/15 13:20,10,C
65,12/18/15 13:22,2,C
85,12/18/15 13:23,9,B
11,12/18/15 13:23,3,B
97,12/18/15 13:24,4,B
80,12/18/15 13:24,5,A
87,12/18/15 13:24,10,C
42,12/18/15 13:25,6,A
60,12/18/15 13:26,5,B
93,12/18/15 13:26,4,A
54,12/18/15 13:26,5,C
3,12/18/15 13:26,5,C
86,12/18/15 13:26,6,C
81,12/18/15 13:27,5,C
1,12/18/15 13:27,3,C
62,12/18/15 13:28,8,A
26,12/18/15 13:28,9,C
9,12/18/15 13:28,4,C
55,12/18/15 13:29,4,A
70,12/18/15 13:31,1,C
27,12/18/15 13:31,1,A
23,12/18/15 13:32,7,B
37,12/18/15 13:32,10,B
48,12/18/15 13:33,3,A
22,12/18/15 13:33,9,B
45,12/18/15 13:33,7,C
41,12/18/15 13:33,9,A
59,12/18/15 13:34,9,C
94,12/18/15 13:35,8,B
88,12/18/15 13:38,6,B
40,12/18/15 13:39,10,A
18,12/18/15 13:40,8,A
15,12/18/15 13:40,2,A
49,12/18/15 13:40,5,A
92,12/18/15 13:40,6,A
16,12/18/15 13:41,1,B
44,12/18/15 13:41,6,A
10,12/18/15 13:42,6,A
28,12/18/15 13:42,1,C
95,12/18/15 13:45,8,C
17,12/18/15 13:45,4,C
90,12/18/15 13:46,2,A
36,12/18/15 13:46,10,A
53,12/18/15 13:47,1,C
91,12/18/15 13:48,1,C
79,12/18/15 13:48,7,C
8,12/18/15 13:48,8,C
2,12/18/15 13:48,10,C
58,12/18/15 13:49,1,A
46,12/18/15 13:49,5,B
71,12/18/15 13:50,3,B
66,12/18/15 13:51,3,A
75,12/18/15 13:52,5,B
76,12/18/15 13:52,10,A
38,12/18/15 13:53,8,C
31,12/18/15 13:53,7,A
83,12/18/15 13:53,8,A
30,12/18/15 13:53,6,C
21,12/18/15 13:54,4,C
72,12/18/15 13:55,2,C
12,12/18/15 13:55,6,C
32,12/18/15 13:57,9,C
82,12/18/15 13:57,3,B
51,12/18/15 13:58,2,A
34,12/18/15 13:58,10,C
99,12/18/15 13:58,5,A
6,12/18/15 13:58,4,C
23,12/18/15 18:00,2,B
2,12/18/15 18:02,9,A
77,12/18/15 18:02,2,A
59,12/18/15 18:04,2,B
39,12/18/15 18:05,8,A
45,12/18/15 18:06,3,B
21,12/18/15 18:06,5,C
63,12/18/15 18:06,3,B
75,12/18/15 18:07,6,A
6,12/18/15 18:08,10,B
50,12/18/15 18:08,8,A
19,12/18/15 18:08,3,A
65,12/18/15 18:09,10,C
40,12/18/15 18:09,5,A
81,12/18/15 18:09,7,B
64,12/18/15 18:10,6,C
98,12/18/15 18:11,4,A
91,12/18/15 18:12,5,B
1,12/18/15 18:15,10,B
31,12/18/15 18:15,2,A
53,12/18/15 18:16,8,B
37,12/18/15 18:16,1,A
32,12/18/15 18:17,1,C
41,12/18/15 18:17,5,B
71,12/18/15 18:17,1,C
51,12/18/15 18:17,5,A
12,12/18/15 18:18,5,C
67,12/18/15 18:20,8,C
56,12/18/15 18:20,7,B
66,12/18/15 18:21,2,C
76,12/18/15 18:22,10,C
88,12/18/15 18:24,7,A
70,12/18/15 18:24,7,B
93,12/18/15 18:26,5,B
68,12/18/15 18:27,4,A
11,12/18/15 18:29,5,A
60,12/18/15 18:30,5,B
10,12/18/15 18:30,2,A
13,12/18/15 18:30,5,B
44,12/18/15 18:34,10,B
90,12/18/15 18:34,1,C
18,12/18/15 18:38,9,C
46,12/18/15 18:39,8,B
97,12/18/15 18:39,1,B
24,12/18/15 18:46,8,B
5,12/18/15 18:49,3,C
17,12/18/15 18:49,5,A
54,12/18/15 18:49,7,A
100,12/18/15 18:49,9,B
14,12/18/15 18:51,5,B
20,12/18/15 18:53,3,B
83,12/18/15 18:54,6,A
74,12/18/15 18:57,7,C
33,12/18/15 18:57,1,B
62,12/18/15 18:59,2,C
57,12/18/15 18:59,7,A
4,12/18/15 19:02,2,A
28,12/18/15 19:02,6,A
80,12/18/15 19:02,4,B
36,12/18/15 19:04,5,A
42,12/18/15 19:10,1,B
92,12/18/15 19:10,6,A
55,12/18/15 19:12,7,A
48,12/18/15 19:12,2,A
34,12/18/15 19:16,10,B
3,12/18/15 19:17,4,C
78,12/18/15 19:18,1,A
30,12/18/15 19:19,7,C
94,12/18/15 19:21,4,B
52,12/18/15 19:22,5,B
29,12/18/15 19:22,9,A
69,12/18/15 19:23,7,A
95,12/18/15 19:24,3,C
86,12/18/15 19:25,2,C
38,12/18/15 19:25,5,C
22,12/18/15 19:27,9,A
72,12/18/15 19:32,3,C
61,12/18/15 19:33,5,B
58,12/18/15 19:33,6,C
79,12/18/15 19:36,1,C
7,12/18/15 19:39,2,C
84,12/18/15 19:39,9,B
82,12/18/15 19:39,5,A
99,12/18/15 19:40,3,A
8,12/18/15 19:41,7,B
73,12/18/15 19:46,10,C
47,12/18/15 19:46,7,A
87,12/18/15 19:47,9,B
26,12/18/15 19:49,1,A
35,12/18/15 19:49,9,B
27,12/18/15 19:49,8,B
49,12/18/15 19:50,6,C
15,12/18/15 19:50,3,C
16,12/18/15 19:50,5,B
85,12/18/15 19:50,7,B
43,12/18/15 19:51,9,B
89,12/18/15 19:51,8,A
25,12/18/15 19:54,1,B
9,12/18/15 19:55,10,A
96,12/18/15 19:58,10,B
43,12/21/15 8:00,1,C
1,12/21/15 8:01,9,A
93,12/21/15 8:04,9,A
90,12/21/15 8:04,1,B
23,12/21/15 8:10,7,C
59,12/21/15 8:10,1,A
20,12/21/15 8:10,3,A
2,12/21/15 8:11,4,A
8,12/21/15 8:13,3,C
45,12/21/15 8:15,10,B
10,12/21/15 8:18,9,C
26,12/21/15 8:19,7,B
87,12/21/15 8:21,10,A
11,12/21/15 8:22,4,A
25,12/21/15 8:23,5,A
28,12/21/15 8:24,10,C
51,12/21/15 8:26,10,C
13,12/21/15 8:28,9,B
7,12/21/15 8:28,6,B
38,12/21/15 8:29,6,B
30,12/21/15 8:29,7,B
6,12/21/15 8:29,5,A
77,12/21/15 8:29,8,C
97,12/21/15 8:29,2,C
46,12/21/15 8:30,2,C
53,12/21/15 8:30,2,A
85,12/21/15 8:35,7,C
4,12/21/15 8:36,4,B
19,12/21/15 8:38,9,B
52,12/21/15 8:38,8,B
49,12/21/15 8:39,8,A
95,12/21/15 8:40,10,A
64,12/21/15 8:46,2,A
48,12/21/15 8:48,6,B
73,12/21/15 8:49,3,B
82,12/21/15 8:49,9,A
17,12/21/15 8:50,8,C
78,12/21/15 8:50,3,C
40,12/21/15 8:51,2,B
14,12/21/15 8:52,10,B
44,12/21/15 8:52,7,A
61,12/21/15 8:53,9,A
81,12/21/15 8:53,2,A
15,12/21/15 8:53,3,A
79,12/21/15 8:53,1,B
98,12/21/15 8:54,9,B
89,12/21/15 8:55,2,B
27,12/21/15 8:57,1,C
3,12/21/15 8:57,6,A
84,12/21/15 8:58,3,A
83,12/21/15 9:00,5,B
75,12/21/15 9:03,1,A
100,12/21/15 9:05,1,A
71,12/21/15 9:06,1,C
32,12/21/15 9:07,3,B
70,12/21/15 9:07,1,C
66,12/21/15 9:09,6,C
94,12/21/15 9:09,4,A
67,12/21/15 9:09,6,A
63,12/21/15 9:09,1,B
37,12/21/15 9:15,7,B
29,12/21/15 9:17,2,A
57,12/21/15 9:17,10,A
58,12/21/15 9:18,4,C
12,12/21/15 9:18,7,A
21,12/21/15 9:18,4,C
41,12/21/15 9:20,6,C
47,12/21/15 9:21,5,C
34,12/21/15 9:22,9,A
42,12/21/15 9:22,9,A
36,12/21/15 9:26,4,A
99,12/21/15 9:27,10,A
68,12/21/15 9:27,4,C
80,12/21/15 9:28,6,A
18,12/21/15 9:31,2,A
24,12/21/15 9:31,8,B
88,12/21/15 9:32,6,C
74,12/21/15 9:33,10,B
72,12/21/15 9:35,4,B
5,12/21/15 9:37,8,B
96,12/21/15 9:38,7,B
35,12/21/15 9:41,9,C
62,12/21/15 9:42,2,B
39,12/21/15 9:42,8,C
54,12/21/15 9:43,4,C
92,12/21/15 9:43,9,C
56,12/21/15 9:45,4,A
69,12/21/15 9:45,10,A
50,12/21/15 9:46,2,B
65,12/21/15 9:47,4,A
33,12/21/15 9:47,8,B
76,12/21/15 9:48,2,C
16,12/21/15 9:48,9,B
60,12/21/15 9:49,10,A
9,12/21/15 9:50,9,A
31,12/21/15 9:50,3,C
22,12/21/15 9:52,4,C
91,12/21/15 9:54,2,B
86,12/21/15 9:55,3,B
55,12/21/15 9:55,2,B
77,12/21/15 12:00,1,A
5,12/21/15 12:01,3,A
92,12/21/15 12:01,8,C
22,12/21/15 12:01,3,C
9,12/21/15 12:02,3,B
6,12/21/15 12:03,2,C
2,12/21/15 12:03,6,A
3,12/21/15 12:03,7,B
76,12/21/15 12:04,2,C
21,12/21/15 12:04,2,A
47,12/21/15 12:04,7,C
58,12/21/15 12:05,10,C
64,12/21/15 12:06,2,C
83,12/21/15 12:06,9,C
63,12/21/15 12:06,1,C
50,12/21/15 12:07,10,A
40,12/21/15 12:09,8,B
7,12/21/15 12:10,4,C
96,12/21/15 12:10,4,A
43,12/21/15 12:10,1,C
25,12/21/15 12:11,1,A
17,12/21/15 12:13,3,A
90,12/21/15 12:13,3,C
98,12/21/15 12:13,8,C
30,12/21/15 12:14,9,C
67,12/21/15 12:15,5,C
26,12/21/15 12:15,1,C
97,12/21/15 12:15,8,A
65,12/21/15 12:15,3,A
11,12/21/15 12:16,4,B
24,12/21/15 12:16,9,C
52,12/21/15 12:17,8,C
32,12/21/15 12:17,6,C
16,12/21/15 12:18,2,C
27,12/21/15 12:18,10,C
91,12/21/15 12:18,9,A
87,12/21/15 12:19,10,A
68,12/21/15 12:22,10,C
70,12/21/15 12:22,3,C
28,12/21/15 12:23,10,B
41,12/21/15 12:24,7,B
20,12/21/15 12:24,5,C
49,12/21/15 12:25,9,B
35,12/21/15 12:25,7,C
8,12/21/15 12:26,8,C
81,12/21/15 12:26,7,C
54,12/21/15 12:27,3,A
73,12/21/15 12:27,10,A
46,12/21/15 12:27,5,A
69,12/21/15 12:28,2,C
66,12/21/15 12:29,1,B
93,12/21/15 12:29,5,A
53,12/21/15 12:30,8,C
61,12/21/15 12:31,3,C
19,12/21/15 12:32,2,B
23,12/21/15 12:32,2,B
33,12/21/15 12:33,6,B
18,12/21/15 12:33,8,A
79,12/21/15 12:34,9,A
12,12/21/15 12:35,6,B
48,12/21/15 12:35,8,C
36,12/21/15 12:36,2,A
75,12/21/15 12:36,8,B
94,12/21/15 12:36,7,C
71,12/21/15 12:38,1,C
85,12/21/15 12:39,10,A
59,12/21/15 12:39,4,A
74,12/21/15 12:40,4,C
45,12/21/15 12:40,5,B
37,12/21/15 12:42,8,C
13,12/21/15 12:42,3,B
95,12/21/15 12:42,7,B
51,12/21/15 12:42,8,B
60,12/21/15 12:44,1,A
57,12/21/15 12:44,4,B
99,12/21/15 12:45,5,C
80,12/21/15 12:48,10,A
39,12/21/15 12:48,8,C
72,12/21/15 12:49,8,A
10,12/21/15 12:51,6,A
82,12/21/15 12:51,4,A
38,12/21/15 12:52,2,B
4,12/21/15 12:52,1,A
1,12/21/15 12:54,5,A
44,12/21/15 12:54,9,C
89,12/21/15 12:54,8,B
29,12/21/15 12:55,9,A
14,12/21/15 12:55,5,C
31,12/21/15 12:55,1,B
78,12/21/15 12:56,3,C
55,12/21/15 12:56,4,A
42,12/21/15 12:57,10,A
34,12/21/15 12:57,10,B
100,12/21/15 12:57,2,B
88,12/21/15 12:58,6,B
56,12/21/15 12:58,5,A
62,12/21/15 12:59,7,B
86,12/21/15 12:59,10,C
15,12/21/15 12:59,7,B
84,12/21/15 12:59,10,B
11,12/21/15 13:00,4,C
59,12/21/15 13:02,9,C
38,12/21/15 13:02,4,C
9,12/21/15 13:03,1,C
10,12/21/15 13:03,7,A
23,12/21/15 13:04,6,B
61,12/21/15 13:04,8,C
47,12/21/15 13:06,8,C
75,12/21/15 13:07,4,C
45,12/21/15 13:08,6,C
81,12/21/15 13:09,8,C
60,12/21/15 13:09,10,C
46,12/21/15 13:09,7,B
62,12/21/15 13:10,7,C
74,12/21/15 13:13,2,A
28,12/21/15 13:13,8,C
83,12/21/15 13:13,1,A
39,12/21/15 13:13,9,B
98,12/21/15 13:15,2,B
66,12/21/15 13:15,1,B
99,12/21/15 13:15,7,C
88,12/21/15 13:15,6,A
80,12/21/15 13:17,8,A
22,12/21/15 13:18,3,B
58,12/21/15 13:19,9,B
87,12/21/15 13:20,8,C
54,12/21/15 13:20,10,B
68,12/21/15 13:20,3,B
1,12/21/15 13:20,10,B
12,12/21/15 13:20,2,B
27,12/21/15 13:21,9,C
5,12/21/15 13:22,10,A
37,12/21/15 13:23,9,B
18,12/21/15 13:23,2,C
21,12/21/15 13:23,9,B
31,12/21/15 13:23,1,B
3,12/21/15 13:25,1,A
25,12/21/15 13:25,8,B
8,12/21/15 13:25,2,C
86,12/21/15 13:25,6,B
35,12/21/15 13:26,1,C
100,12/21/15 13:26,2,A
30,12/21/15 13:26,4,B
20,12/21/15 13:27,4,B
41,12/21/15 13:27,3,C
85,12/21/15 13:27,5,A
44,12/21/15 13:29,8,A
95,12/21/15 13:30,6,C
48,12/21/15 13:32,7,A
13,12/21/15 13:32,10,B
7,12/21/15 13:32,7,C
55,12/21/15 13:32,3,B
90,12/21/15 13:33,5,B
15,12/21/15 13:33,2,B
71,12/21/15 13:33,5,C
29,12/21/15 13:33,4,B
92,12/21/15 13:35,4,C
76,12/21/15 13:35,3,C
93,12/21/15 13:35,5,A
2,12/21/15 13:36,3,C
51,12/21/15 13:36,5,A
65,12/21/15 13:37,4,B
50,12/21/15 13:38,7,A
89,12/21/15 13:39,7,C
4,12/21/15 13:39,6,A
72,12/21/15 13:40,7,C
40,12/21/15 13:40,8,C
77,12/21/15 13:41,1,C
56,12/21/15 13:41,5,B
70,12/21/15 13:42,3,C
43,12/21/15 13:43,6,A
42,12/21/15 13:43,2,A
63,12/21/15 13:44,6,A
67,12/21/15 13:44,6,C
69,12/21/15 13:44,6,A
6,12/21/15 13:45,8,B
36,12/21/15 13:45,3,B
32,12/21/15 13:45,9,C
14,12/21/15 13:45,6,C
52,12/21/15 13:46,2,B
91,12/21/15 13:47,3,A
26,12/21/15 13:47,7,A
84,12/21/15 13:49,10,B
78,12/21/15 13:49,7,C
64,12/21/15 13:50,1,A
53,12/21/15 13:50,7,A
19,12/21/15 13:51,1,A
17,12/21/15 13:51,7,A
96,12/21/15 13:52,9,A
16,12/21/15 13:52,6,A
73,12/21/15 13:53,3,B
97,12/21/15 13:55,7,C
24,12/21/15 13:57,4,C
49,12/21/15 13:58,4,C
79,12/21/15 13:58,1,C
34,12/21/15 13:59,10,C
33,12/21/15 13:59,6,C
82,12/21/15 13:59,2,B
57,12/21/15 13:59,9,C
94,12/21/15 13:59,8,B
53,12/21/15 18:02,5,A
18,12/21/15 18:03,6,A
35,12/21/15 18:03,9,A
91,12/21/15 18:05,9,A
81,12/21/15 18:07,9,B
45,12/21/15 18:11,9,C
63,12/21/15 18:12,10,C
74,12/21/15 18:12,2,A
94,12/21/15 18:13,8,C
83,12/21/15 18:14,4,B
76,12/21/15 18:14,1,A
7,12/21/15 18:15,3,B
48,12/21/15 18:17,1,B
61,12/21/15 18:18,5,A
9,12/21/15 18:22,5,C
14,12/21/15 18:24,5,C
66,12/21/15 18:26,7,B
87,12/21/15 18:28,8,C
93,12/21/15 18:29,4,A
90,12/21/15 18:30,7,C
21,12/21/15 18:31,6,A
98,12/21/15 18:31,3,C
100,12/21/15 18:33,3,C
25,12/21/15 18:33,6,C
97,12/21/15 18:33,2,B
73,12/21/15 18:34,5,B
64,12/21/15 18:37,8,A
77,12/21/15 18:38,1,B
49,12/21/15 18:39,10,A
88,12/21/15 18:39,6,A
44,12/21/15 18:41,10,C
69,12/21/15 18:41,9,B
12,12/21/15 18:43,7,B
36,12/21/15 18:45,2,A
3,12/21/15 18:45,10,B
59,12/21/15 18:47,7,A
38,12/21/15 18:47,4,C
92,12/21/15 18:47,3,C
79,12/21/15 18:47,9,B
99,12/21/15 18:51,2,C
1,12/21/15 18:51,6,A
8,12/21/15 18:53,9,B
54,12/21/15 18:54,5,C
51,12/21/15 18:56,3,B
71,12/21/15 18:56,2,A
80,12/21/15 18:56,10,B
10,12/21/15 19:01,7,C
89,12/21/15 19:02,7,B
95,12/21/15 19:02,5,A
4,12/21/15 19:02,4,B
39,12/21/15 19:04,1,A
70,12/21/15 19:05,10,C
52,12/21/15 19:06,7,A
27,12/21/15 19:06,2,B
5,12/21/15 19:09,6,B
41,12/21/15 19:10,7,C
58,12/21/15 19:10,7,C
34,12/21/15 19:10,7,A
20,12/21/15 19:12,6,B
13,12/21/15 19:13,5,C
28,12/21/15 19:13,3,B
17,12/21/15 19:13,8,C
15,12/21/15 19:13,4,C
60,12/21/15 19:14,7,B
55,12/21/15 19:15,1,A
84,12/21/15 19:15,10,B
43,12/21/15 19:15,7,B
30,12/21/15 19:16,2,A
40,12/21/15 19:16,7,B
57,12/21/15 19:17,8,B
6,12/21/15 19:19,5,A
85,12/21/15 19:19,9,B
32,12/21/15 19:20,9,C
33,12/21/15 19:20,10,B
56,12/21/15 19:22,6,A
50,12/21/15 19:22,5,C
19,12/21/15 19:22,7,B
46,12/21/15 19:23,6,A
75,12/21/15 19:24,4,B
86,12/21/15 19:24,9,C
67,12/21/15 19:25,6,B
96,12/21/15 19:28,9,B
82,12/21/15 19:30,4,B
68,12/21/15 19:34,2,C
31,12/21/15 19:37,10,A
22,12/21/15 19:38,7,B
62,12/21/15 19:41,7,B
42,12/21/15 19:42,6,C
11,12/21/15 19:46,9,B
78,12/21/15 19:46,8,A
23,12/21/15 19:48,4,B
65,12/21/15 19:49,6,A
72,12/21/15 19:49,1,B
47,12/21/15 19:50,3,C
37,12/21/15 19:57,4,C
29,12/21/15 19:58,8,B
2,12/21/15 19:58,5,C
26,12/21/15 19:59,8,C
16,12/21/15 19:59,5,C
24,12/21/15 19:59,1,A
93,12/22/15 8:00,4,B
66,12/22/15 8:01,8,C
72,12/22/15 8:02,6,C
64,12/22/15 8:04,10,B
100,12/22/15 8:05,7,A
82,12/22/15 8:06,4,A
24,12/22/15 8:07,3,B
11,12/22/15 8:09,8,C
84,12/22/15 8:10,2,C
21,12/22/15 8:10,6,B
13,12/22/15 8:10,9,C
60,12/22/15 8:11,7,B
14,12/22/15 8:12,4,B
3,12/22/15 8:13,2,C
75,12/22/15 8:15,4,C
81,12/22/15 8:16,2,C
25,12/22/15 8:20,6,A
59,12/22/15 8:21,8,B
87,12/22/15 8:21,10,A
54,12/22/15 8:22,5,A
28,12/22/15 8:24,10,C
49,12/22/15 8:27,9,A
76,12/22/15 8:30,2,A
4,12/22/15 8:30,9,C
45,12/22/15 8:33,5,C
23,12/22/15 8:33,5,A
91,12/22/15 8:35,6,C
22,12/22/15 8:37,7,B
30,12/22/15 8:38,9,B
96,12/22/15 8:39,5,B
89,12/22/15 8:40,9,A
55,12/22/15 8:40,8,A
95,12/22/15 8:41,5,B
15,12/22/15 8:42,7,C
78,12/22/15 8:42,3,A
32,12/22/15 8:43,9,A
68,12/22/15 8:47,8,A
97,12/22/15 8:49,6,A
41,12/22/15 8:50,2,A
56,12/22/15 8:51,7,C
29,12/22/15 8:51,8,B
77,12/22/15 8:52,5,B
18,12/22/15 8:52,3,C
33,12/22/15 8:52,6,A
7,12/22/15 8:53,2,A
40,12/22/15 8:54,6,A
51,12/22/15 8:55,1,A
83,12/22/15 8:55,1,B
63,12/22/15 8:58,5,B
42,12/22/15 8:58,7,C
17,12/22/15 8:59,1,B
46,12/22/15 8:59,2,B
71,12/22/15 9:00,7,B
80,12/22/15 9:00,1,A
88,12/22/15 9:03,3,C
98,12/22/15 9:05,1,B
62,12/22/15 9:05,8,B
52,12/22/15 9:05,3,C
